Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
12. Predator,1987,1h 47m,R,7.8,474K,47.0,A team of commandos on a mission in a Central American jungle find themselves hunted by an extraterrestrial warrior.,https://www.imdb.com/title/tt0093773/?ref_=sr_i_12,"['Jim Thomas', 'John Thomas']",['John McTiernan'],"['Arnold Schwarzenegger', 'Carl Weathers', 'Kevin Peter Hall', 'Elpidia Carrillo', 'Bill Duke', 'Jesse Ventura', 'Sonny Landham', 'Richard Chaves', 'R.G. Armstrong', 'Shane Black']","$15,000,000 (estimated)","$12,031,638","$98,268,458","$59,735,548","June 12, 1987","['United States', 'Mexico']","['Jalisco, Mexico']","['Twentieth Century Fox', 'Lawrence Gordon Productions', 'Silver Pictures']","Nominated for 1 Oscar, 3 wins & 6 nominations total","['Alien Invasion', 'Jungle Adventure', 'Monster Horror', 'One-Person Army Action', 'Slasher Horror', 'Survival', 'Action', 'Adventure', 'Horror', 'Sci-Fi']","['English', 'Spanish', 'Russian']"
13. Throw Momma from the Train,1987,1h 28m,PG-13,6.3,42K,56.0,A bitter writing teacher wants his successful ex-wife dead. A put-upon mama's boy writing student wants his overbearing mother dead. Will there be a criss-cross murder plot?,https://www.imdb.com/title/tt0094142/?ref_=sr_i_13,['Stu Silver'],['Danny DeVito'],"['Danny DeVito', 'Billy Crystal', 'Kim Greist', 'Anne Ramsey', 'Kate Mulgrew', 'Branford Marsalis', 'Rob Reiner', 'Bruce Kirby', 'Joey DePinto', 'Annie Ross']","$14,000,000 (estimated)","$7,318,878","$57,915,972","$57,915,972","December 11, 1987",['United States'],"['Princeville, Kauai, Hawaii, USA (location)']","['Orion Pictures', 'Rollins, Morra & Brezner', 'Throw Momma']","Nominated for 1 Oscar, 2 wins & 4 nominations total","['Buddy Comedy', 'Dark Comedy', 'Comedy', 'Crime', 'Thriller']","['English', 'Spanish']"
14. Dragnet,1987,1h 46m,PG-13,6.0,39K,62.0,"The equally strait-laced and ""by-the-book"" nephew of Joe Friday must work with his more laid-back partner to solve a mystery.",https://www.imdb.com/title/tt0092925/?ref_=sr_i_14,"['Dan Aykroyd', 'Alan Zweibel', 'Tom Mankiewicz']",['Tom Mankiewicz'],"['Dan Aykroyd', 'Tom Hanks', 'Christopher Plummer', 'Harry Morgan', 'Alexandra Paul', ""Jack O'Halloran"", 'Elizabeth Ashley', 'Dabney Coleman', 'Kathleen Freeman', 'Bruce Gray']","$20,000,000 (estimated)","$10,542,669","$66,673,516","$57,387,516","June 26, 1987",['United States'],"['Sisters of the Immaculate Heart of Mary - 3431 Waverly Drive, Los Angeles, California, USA (Home of Bait Magazine publisher Jerry Caesar {Dabney Coleman})']","['Universal Pictures', 'Applied Action', 'Permut Presentations']",,"['Buddy Cop', 'Parody', 'Comedy', 'Crime', 'Mystery']",['English']
15. La Bamba,1987,1h 48m,PG-13,6.9,38K,65.0,Biographical story of the rise from nowhere of early rock and roll singer Ritchie Valens who died at age 17 in a plane crash with Buddy Holly and The Big Bopper.,https://www.imdb.com/title/tt0093378/?ref_=sr_i_15,['Luis Valdez'],['Luis Valdez'],"['Lou Diamond Phillips', 'Esai Morales', 'Rosanna DeSoto', 'Elizabeth Peña', 'Danielle von Zerneck', 'Joe Pantoliano', 'Rick Dees', 'Marshall Crenshaw', 'Howard Huntsberry', 'Brian Setzer']","$6,500,000 (estimated)","$5,651,990","$54,218,591","$54,215,416","July 24, 1987",['United States'],"['Fillmore, California, USA']","['Columbia Pictures', 'New Visions']","Awards, 3 wins & 3 nominations total","['Biography', 'Drama', 'Music']","['English', 'Spanish']"
16. RoboCop,1987,1h 42m,R,7.6,295K,70.0,"In a dystopic and crime-ridden Detroit, a terminally wounded cop returns to the force as a powerful cyborg haunted by submerged memories.",https://www.imdb.com/title/tt0093870/?ref_=sr_i_16,"['Edward Neumeier', 'Michael Miner']",['Paul Verhoeven'],"['Peter Weller', 'Nancy Allen', ""Dan O'Herlihy"", 'Ronny Cox', 'Kurtwood Smith', 'Miguel Ferrer', 'Robert DoQui', 'Ray Wise', 'Felton Perry', 'Paul McCrane']","$13,000,000 (estimated)","$8,008,721","$53,429,250","$53,424,681","July 17, 1987",['United States'],"['Plaza of the Americas - 700 N. Pearl Street, Dallas, Texas, USA']",['Orion Pictures'],"Nominated for 2 Oscars, 11 wins & 13 nominations total","['Cyberpunk', 'One-Person Army Action', 'Superhero', 'Action', 'Crime', 'Sci-Fi', 'Thriller']",['English']
17. Outrageous Fortune,1987,1h 39m,R,6.2,8.9K,55.0,"Two women unknowingly share the same man, but when he disappears, both go out looking for him and enter his surprisingly dangerous life.",https://www.imdb.com/title/tt0093690/?ref_=sr_i_17,['Leslie Dixon'],['Arthur Hiller'],"['Shelley Long', 'Bette Midler', 'Peter Coyote', 'Robert Prosky', 'John Schuck', 'George Carlin', 'Anthony Heald', 'Ji-Tu Cumbuka', 'Florence Stanley', 'Jerry Zaks']",,"$6,404,783","$52,864,741","$52,864,741","January 30, 1987",['United States'],"['Abiquiu, New Mexico, USA']","['Touchstone Pictures', 'Silver Screen Partners II', 'Interscope Communications']","Awards, 2 wins & 1 nomination total","['Buddy Comedy', 'Comedy']","['English', 'Russian']"
18. Broadcast News,1987,2h 13m,R,7.3,35K,84.0,"A high-strung news producer finds herself in a love triangle between a talented but self-doubting reporter and a charming new anchor, who embodies the growing trivialization of news that she is determined to fight against.",https://www.imdb.com/title/tt0092699/?ref_=sr_i_18,['James L. Brooks'],['James L. Brooks'],"['William Hurt', 'Albert Brooks', 'Holly Hunter', 'Robert Prosky', 'Lois Chiles', 'Joan Cusack', 'Peter Hackes', 'Christian Clemenson', 'Jack Nicholson', 'Robert Katims']","$20,000,000 (estimated)","$197,542","$67,331,309","$51,249,404","December 25, 1987",['United States'],"[""600 East Capitol Street SE, Capitol Hill, Washington, District of Columbia, USA (Aaron's house)""]","['Amercent Films', 'American Entertainment Partners L.P.', 'Gracie Films']","Nominated for 7 Oscars, 15 wins & 23 nominations total","['Romantic Comedy', 'Satire', 'Workplace Drama', 'Comedy', 'Drama', 'Romance']","['English', 'Spanish', 'French', 'German']"
19. The Living Daylights,1987,2h 10m,PG,6.7,110K,59.0,"James Bond is sent to investigate a KGB policy to kill all enemy spies, and uncovers an arms deal that potentially has major global ramifications.",https://www.imdb.com/title/tt0093428/?ref_=sr_i_19,"['Richard Maibaum', 'Michael G. Wilson', 'Ian Fleming']",['John Glen'],"['Timothy Dalton', ""Maryam d'Abo"", 'Jeroen Krabbé', 'Joe Don Baker', 'John Rhys-Davies', 'Art Malik', 'Andreas Wisniewski', 'Thomas Wheatley', 'Desmond Llewelyn', 'Robert Brown']","$40,000,000 (estimated)","$11,051,284","$51,220,890","$51,185,897","July 31, 1987","['United Kingdom', 'United States']","['Rock of Gibraltar, Gibraltar (opening sequence)']","['United Artists', 'Eon Productions']","Awards, 3 wins & 7 nominations total","['Globetrotting Adventure', 'Spy', 'Action', 'Adventure', 'Thriller']","['English', 'Arabic', 'French', 'German', 'Russian', 'Czech', 'Slovak', 'Dari', 'Pashtu']"
20. Eddie Murphy: Raw,1987,1h 33m,R,7.6,21K,54.0,Eddie Murphy in a stand-up performance recorded live. For an hour and a half he talks about his favourite subjects: sex and women.,https://www.imdb.com/title/tt0092948/?ref_=sr_i_20,"['Eddie Murphy', 'Keenen Ivory Wayans']",['Robert Townsend'],"['Eddie Murphy', 'Tatyana Ali', 'Billie Allen', 'Clebert Ford', 'Geri Gibson', 'Birdie M. Hale', 'Tiger Haynes', 'Leonard Jackson', 'Samuel L. Jackson', 'Jody Jones']",,"$9,077,324","$50,505,289","$50,504,655","December 18, 1987",['United States'],"['Felt Forum, Madison Square Garden - 4 Pennsylvania Plaza, Manhattan, New York City, New York, USA']","['Eddie Murphy Productions', 'Paramount Pictures']",,"['Dark Comedy', 'Parody', 'Satire', 'Stand-Up', 'Comedy', 'Documentary']",['English']
"21. Planes, Trains & Automobiles",1987,1h 33m,R,7.6,169K,72.0,"A Chicago advertising man must struggle to travel home from New York for Thanksgiving, with a lovable oaf of a shower-curtain-ring salesman as his only companion.",https://www.imdb.com/title/tt0093748/?ref_=sr_i_21,['John Hughes'],['John Hughes'],"['Steve Martin', 'John Candy', 'Laila Robins', 'Michael McKean', 'Kevin Bacon', 'Dylan Baker', 'Carol Bruce', 'Olivia Burnette', 'Diana Douglas', 'Martin Ferrero']","$15,000,000 (estimated)","$7,009,482","$49,530,280","$49,530,280","November 25, 1987",['United States'],"['Batavia, New York, USA (thruway Scenes)']","['Paramount Pictures', 'Hughes Entertainment']","Awards, 1 nomination total","['Buddy Comedy', 'Farce', 'Holiday Comedy', 'Road Trip', 'Comedy', 'Drama', 'Holiday']",['English']
22. Full Metal Jacket,1987,1h 56m,R,8.2,817K,78.0,A pragmatic U.S. Marine observes the dehumanizing effects the Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,https://www.imdb.com/title/tt0093058/?ref_=sr_i_22,"['Stanley Kubrick', 'Michael Herr', 'Gustav Hasford']",['Stanley Kubrick'],"['Matthew Modine', 'R. Lee Ermey', ""Vincent D'Onofrio"", 'Adam Baldwin', 'Dorian Harewood', 'Kevyn Major Howard', 'Arliss Howard', ""Ed O'Ross"", 'John Terry', 'Kieron Jecchinis']","$30,000,000 (estimated)","$2,217,307","$50,193,748","$46,357,676","July 10, 1987","['United Kingdom', 'United States']","['Isle of Dogs, London, Greater London, England, UK (Da Nang scenes)']","['Warner Bros.', 'Natant', 'Stanley Kubrick Productions']","Nominated for 1 Oscar, 8 wins & 15 nominations total","['Dark Comedy', 'Period Drama', 'Drama', 'War']","['English', 'Vietnamese']"
23. A Nightmare on Elm Street 3: Dream Warriors,1987,1h 36m,R,6.7,95K,49.0,"A psychiatrist, familiar with the knife-wielding dream demon Freddy Krueger, helps teens at a mental hospital battle the killer who is invading their dreams.",https://www.imdb.com/title/tt0093629/?ref_=sr_i_23,"['Wes Craven', 'Bruce Wagner', 'Frank Darabont']",['Chuck Russell'],"['Heather Langenkamp', 'Robert Englund', 'Craig Wasson', 'Patricia Arquette', 'Ken Sagoes', 'Rodney Eastman', 'Jennifer Rubin', 'Bradley Gregg', 'Ira Heiden', 'Laurence Fishburne']","$4,500,000 (estimated)","$8,880,555","$44,793,222","$44,793,222","February 27, 1987",['United States'],"['UCLA, Westwood, Los Angeles, California, USA (as psychiatric hospital)']","['New Line Cinema', 'Heron Communications', 'Smart Egg Pictures']","Awards, 1 win & 4 nominations total","['Dark Comedy', 'Dark Fantasy', 'Slasher Horror', 'Supernatural Fantasy', 'Supernatural Horror', 'Teen Fantasy', 'Teen Horror', 'Fantasy', 'Horror']",['English']
24. The Last Emperor,1987,2h 43m,PG-13,7.7,115K,76.0,Bernardo Bertolucci's Oscar-winning dramatization of China's eleventh and final monarch of the Qing dynasty: Emperor Puyi.,https://www.imdb.com/title/tt0093389/?ref_=sr_i_24,"['Enzo Ungari', 'Mark Peploe', 'Bernardo Bertolucci']",['Bernardo Bertolucci'],"['John Lone', 'Joan Chen', ""Peter O'Toole"", 'Ruocheng Ying', 'Victor Wong', 'Dennis Dun', 'Ryuichi Sakamoto', 'Maggie Han', 'Ric Young', 'Vivian Wu']","£23,000,000 (estimated)","$149,460","$43,994,979","$43,984,230","April 15, 1988","['China', 'Italy', 'United Kingdom', 'France']","['Forbidden City, Dongcheng District, Beijing, China']","['Yanco Films Limited', 'TAO Film', 'Recorded Picture Company (RPC)']","Won 9 Oscars, 58 wins & 20 nominations total","['Docudrama', 'Historical Epic', 'Period Drama', 'Biography', 'Drama', 'History']","['English', 'Mandarin', 'Japanese', 'French']"
25. Wall Street,1987,2h 6m,R,7.3,169K,56.0,"An impatient young stockbroker is willing to do anything to get to the top, including trading on illegal inside information taken through a ruthless, greedy corporate raider who takes the youth under his wing.",https://www.imdb.com/title/tt0094291/?ref_=sr_i_25,"['Stanley Weiser', 'Oliver Stone']",['Oliver Stone'],"['Charlie Sheen', 'Michael Douglas', 'Tamara Tunie', 'Franklin Cover', 'Chuck Pfeiffer', 'John C. McGinley', 'Hal Holbrook', 'James Karen', 'Leslie Lyles', 'Faith Geer']","$15,000,000 (estimated)","$4,104,611","$43,848,069","$43,848,069","December 11, 1987",['United States'],"[""60 W. 75th St, New York City, New York, USA (Bud's first apartment building)""]","['Twentieth Century Fox', 'Amercent Films', 'American Entertainment Partners L.P.']","Won 1 Oscar, 9 wins & 4 nominations total","['Workplace Drama', 'Crime', 'Drama', 'Financial Drama']",['English']
26. Mannequin,1987,1h 30m,PG,6.0,38K,21.0,"A young artist, searching for his vocation, makes a mannequin so perfect he falls in love with it. Finding the mannequin in a store window, he gets a job there and his creation comes to life.",https://www.imdb.com/title/tt0093493/?ref_=sr_i_26,"['Edward Rugoff', 'Michael Gottlieb']",['Michael Gottlieb'],"['Andrew McCarthy', 'Kim Cattrall', 'Estelle Getty', 'James Spader', 'G.W. Bailey', 'Carole Davis', 'Steve Vinovich', 'Christopher Maher', 'Meshach Taylor', 'Phyllis Newman']","$6,000,000 (estimated)","$6,001,208","$42,721,196","$42,721,196","February 13, 1987","['United States', 'United Kingdom']","[""Wanamaker's Department Store - 1313 Chestnut Street, Philadelphia, Pennsylvania, USA (Prince and Company department store)""]",['Gladden Entertainment'],"Nominated for 1 Oscar, 5 wins & 4 nominations total","['High-Concept Comedy', 'Romantic Comedy', 'Comedy', 'Fantasy', 'Romance']",['English']
27. Roxanne,1987,1h 47m,PG,6.6,49K,73.0,The large-nosed C.D. Bales is in love with the beautiful Roxanne; she falls for his personality but another man's looks.,https://www.imdb.com/title/tt0093886/?ref_=sr_i_27,"['Edmond Rostand', 'Steve Martin']",['Fred Schepisi'],"['Steve Martin', 'Daryl Hannah', 'Rick Rossovich', 'Shelley Duvall', 'John Kapelos', 'Fred Willard', 'Max Alexander', 'Michael J. Pollard', 'Steve Mittleman', 'Damon Wayans']","$12,000,000 (estimated)","$4,582,398","$40,050,884","$40,050,884","June 19, 1987",['United States'],"['Nelson, British Columbia, Canada']","['Columbia Pictures', 'IndieProd Company Productions', 'L.A. Films']","Awards, 3 wins & 2 nominations total","['Romantic Comedy', 'Slapstick', 'Comedy', 'Romance']",['English']
28. Blind Date,1987,1h 35m,PG-13,5.9,25K,49.0,"A workaholic needs a date for a dinner with new important clientele, but who his brother sets him up with could lead to disaster.",https://www.imdb.com/title/tt0092666/?ref_=sr_i_28,"['Dale Launer', 'Blake Edwards', 'Leslie Dixon']",['Blake Edwards'],"['Kim Basinger', 'Bruce Willis', 'John Larroquette', 'William Daniels', 'George Coe', 'Mark Blum', 'Phil Hartman', 'Stephanie Faracy', 'Alice Hirson', 'Graham Stark']","$16,000,000 (estimated)","$7,531,273","$39,337,581","$39,321,715","March 27, 1987",['United States'],"['Yamashiro Restaurant - 1999 N. Sycamore Avenue, Hollywood, Los Angeles, California, USA']","['TriStar Pictures', 'Blake Edwards Entertainment', 'Delphi V Productions']","Awards, 1 win total","['Romantic Comedy', 'Slapstick', 'Comedy', 'Romance']","['French', 'English']"
29. The Running Man,1987,1h 41m,R,6.6,174K,45.0,"In a dystopian America, a falsely convicted policeman gets his shot at freedom when he must forcibly participate in a TV game show where convicts, runners, must battle killers for their freedom.",https://www.imdb.com/title/tt0093894/?ref_=sr_i_29,"['Stephen King', 'Steven E. de Souza']",['Paul Michael Glaser'],"['Arnold Schwarzenegger', 'Maria Conchita Alonso', 'Yaphet Kotto', 'Jim Brown', 'Jesse Ventura', 'Erland van Lidth', 'Marvin J. McIntyre', 'Gus Rethwisch', 'Professor Toru Tanaka', 'Mick Fleetwood']","$27,000,000 (estimated)","$8,117,465","$38,123,906","$38,122,105","November 13, 1987",['United States'],"['Sony Pictures Plaza, 10000 Washington Blvd, Culver City, California, USA (Killian arrives at the TV Centre in a red car)']","['TAFT Entertainment Pictures', 'Keith Barish Productions', 'Home Box Office (HBO)']","Awards, 1 win & 3 nominations total","['Conspiracy Thriller', 'Dark Comedy', 'Dystopian Sci-Fi', 'One-Person Army Action', 'Action', 'Sci-Fi', 'Thriller']","['English', 'Italian', 'Japanese']"
30. Spaceballs,1987,1h 36m,PG,7.1,214K,46.0,A star-pilot for hire and his trusty sidekick must come to the rescue of a princess and save Planet Druidia from the clutches of the evil Spaceballs.,https://www.imdb.com/title/tt0094012/?ref_=sr_i_30,"['Mel Brooks', 'Thomas Meehan', 'Ronny Graham']",['Mel Brooks'],"['Mel Brooks', 'John Candy', 'Rick Moranis', 'Bill Pullman', 'Daphne Zuniga', 'Dick Van Patten', 'George Wyner', 'Michael Winslow', 'Joan Rivers', 'Lorene Yarnell Jansson']","$22,700,000 (estimated)","$6,613,837","$38,119,483","$38,119,483","June 24, 1987",['United States'],"['Neuschwanstein Castle, Hohenschwangau, Schwangau, Bavaria, Germany']","['Brooksfilms', 'Metro-Goldwyn-Mayer (MGM)']","Awards, 1 win total","['Parody', 'Quest', 'Quirky Comedy', 'Slapstick', 'Space Sci-Fi', 'Adventure', 'Comedy', 'Sci-Fi']","['English', 'German']"
31. Summer School,1987,1h 37m,PG-13,6.6,23K,30.0,"Freddy the gym teacher has to teach remedial English in summer (high) school, if he wants tenure. As he can only teach gym and his students want fun, emphasis is on ""field trips"" - until he's fired unless all his students pass the test.",https://www.imdb.com/title/tt0094072/?ref_=sr_i_31,"['Stuart Birnbaum', 'David Dashev', 'Jeff Franklin']",['Carl Reiner'],"['Mark Harmon', 'Kirstie Alley', 'Robin Thomas', 'Patrick Labyorteaux', 'Courtney Thorne-Smith', 'Dean Cameron', 'Gary Riley', 'Kelly Jo Minter', 'Ken Olandt', 'Shawnee Smith']",,"$6,012,274","$35,659,098","$35,659,098","July 22, 1987",['United States'],"[""Knott's Berry Farm - 8039 Beach Boulevard, Buena Park, California, USA (The Field Trip)""]",['Paramount Pictures'],"Awards, 1 nomination total","['Comedy', 'Romance']",['English']
